chr1	246343053	246489665
chr1	246368889	246388774
chr1	246373593	246447436
chr1	246384497	246508892
chr1	246511789	246529581
chr1	246532347	246561983
chr1	246934798	246950553
chr1	247123161	247343569
chr1	247124325	247154070
chr1	247187956	247269821
chr1	247230961	247249983
chr1	247244588	247307934
chr1	247286100	247337498
chr1	247712076	247732997
chr1	248151897	248220413
chr1	248206637	248285633
chr1	248324841	248427852
chr1	248580939	248590997
chr1	248858062	248906834
chr1	249179919	249198211
chr2	113750	172610
chr2	200029	230719
chr2	1730030	1749351
chr2	3893508	3974033
chr2	4057576	4101458
chr2	4116599	4132998
chr2	4646425	4659249
chr2	4714278	4737040
chr2	5593658	5604746
chr2	6298254	6308734
chr2	6432945	6445294
chr2	6574639	6603054
chr2	6693415	6707844
chr2	6889673	6902771
chr2	6972997	6986299
chr2	7964343	8000631
chr2	8170891	8182766
chr2	8568302	8583863
chr2	9251654	9262217
chr2	9789455	9812380
chr2	9800539	9810823
chr2	11005098	11015286
chr2	12121636	12132587
chr2	13532986	13549311
chr2	13636357	13688454
chr2	13850948	13901008
chr2	13851163	13963266
chr2	13858820	13873865
chr2	13907787	13953701
chr2	14164463	14183638
chr2	14167483	14334204
chr2	14478253	14625980
chr2	14485223	14621268
chr2	14521916	14567094
chr2	14619537	14648276
chr2	14621132	14640410
chr2	14923576	14934919
chr2	15144033	15216834
chr2	15156443	15197787
chr2	15156550	15261964
chr2	15164830	15488647
chr2	17219833	17240506
chr2	17519429	17531522
chr2	17969491	17979558
chr2	21104212	21131121
chr2	21112157	21132788
chr2	21404116	21416327
chr2	21821776	21857881
chr2	21980230	22044120
chr2	22204704	22233870
chr2	22275039	22352349
chr2	22811719	22822206
chr2	23185172	23208365
chr2	24599970	24611523
chr2	24739085	24758795
chr2	26007152	26019710
chr2	26564567	26583831
chr2	26620909	26648593
chr2	27765315	27778835
chr2	29106586	29117346
chr2	29533955	29683642
chr2	29577658	29598266
chr2	29922386	29937941
chr2	30615104	30627378
chr2	30812789	30850271
chr2	30864667	30875892
chr2	31857838	31875327
chr2	31888775	32026012
chr2	31942935	31958414
chr2	32184904	32196502
chr2	33640547	33672024
chr2	33716947	33727722
chr2	34272250	34289764
chr2	34303849	34352773
chr2	34307584	34408069
chr2	34504763	34534948
chr2	34617519	34631683
chr2	34815585	34933164
chr2	34866175	34881072
chr2	35078493	35093124
chr2	35260838	35289815
chr2	35339618	35374993
chr2	35358013	35436175
chr2	35387990	35404940
chr2	35448312	35465189
chr2	35581372	35616477
chr2	35635045	35645074
chr2	35817244	35945112
chr2	35819849	35871979
chr2	35955754	36096438
chr2	35996385	36039200
chr2	36075880	36086037
chr2	36097793	36135418
chr2	36098025	36126971
chr2	36332570	36342899
chr2	38669235	38704770
chr2	38871926	38882398
chr2	38887159	38953676
chr2	38985661	38999776
chr2	39406453	39420099
chr2	39437864	39481620
chr2	39441529	39460668
chr2	40038482	40053637
chr2	40091586	40232326
chr2	40203029	40253638
chr2	40460983	40476432
chr2	40465957	40476867
chr2	40580080	40594682
chr2	40642778	40655158
chr2	40698324	40710231
chr2	40824638	40864040
chr2	40924855	40960614
chr2	40926903	40949428
chr2	41238373	41250303
chr2	41284733	41295628
chr2	42005817	42019536
chr2	42072197	42094786
chr2	42122383	42132431
chr2	42208765	42239837
chr2	42293674	42323180
chr2	42341713	42359924
chr2	42745412	42757125
chr2	43523434	43534621
chr2	43547721	43569442
chr2	44272280	44303361
chr2	44294268	44331307
chr2	44726065	44803075
chr2	44729743	44751807
chr2	44851860	44904943
chr2	45274546	45349823
chr2	45300407	45311072
chr2	45331199	45352443
chr2	45725264	45736474
chr2	46668349	46740340
chr2	46669432	46747072
chr2	46967775	46978975
chr2	47355884	47371582
chr2	47484353	47517070
chr2	47900573	47913380
chr2	48770161	48781749
chr2	48852860	48869771
chr2	49038389	49056192
chr2	49042547	49070161
chr2	49087802	49139844
chr2	49179719	49248227
chr2	49494622	49525757
chr2	49543969	49556403
chr2	49620741	49660770
chr2	49659513	49744172
chr2	49713825	49728439
chr2	49865539	49918366
chr2	49867319	49880730
chr2	49867319	49957168
chr2	50182243	50192248
chr2	50489529	50505534
chr2	50497042	50516033
chr2	50509172	50557681
chr2	50722173	50777440
chr2	50788185	50835076
chr2	50853434	50905358
chr2	50853582	51080910
chr2	50920829	50954818
chr2	50948740	50999266
chr2	50976338	51020736
chr2	51023233	51076724
chr2	51096175	51112161
chr2	51097311	51107841
chr2	51298425	51337653
chr2	51305257	51330338
chr2	51377361	51424024
chr2	51378771	51403416
chr2	51654222	51665289
chr2	51687492	51784291
chr2	51687530	51786195
chr2	51857512	51867615
chr2	52291084	52401122
chr2	52413294	52458096
chr2	52490673	52539324
chr2	52730003	52751107
chr2	52784057	52851058
chr2	52828753	52894156
chr2	52837637	52874289
chr2	52913299	52948243
chr2	52917502	52936503
chr2	52942275	53058567
chr2	53074460	53108866
chr2	53094785	53131874
chr2	53122532	53141347
chr2	53145987	53174503
chr2	53166720	53182204
chr2	53169819	53287663
chr2	53172815	53290227
chr2	53277818	53289036
chr2	53370487	53388329
chr2	53429413	53444224
chr2	53527445	53559509
chr2	53613752	53688994
chr2	54497902	54519107
chr2	55006663	55140248
chr2	55323852	55336816
chr2	55409895	55421350
chr2	56658321	56698471
chr2	56738555	56818027
chr2	56738615	56820730
chr2	56844187	56867214
chr2	57202105	57213377
chr2	57233621	57296786
chr2	57422008	57436443
chr2	57508740	57522906
chr2	57520260	57655766
chr2	57521485	57656650
chr2	57611286	57655515
chr2	59331918	59342511
chr2	59387877	59402606
chr2	61654331	61667707
chr2	62195589	62231861
chr2	62549104	62577841
chr2	62734718	62760017
chr2	62735849	62761464
chr2	62770834	62782086
chr2	63540662	63565183
chr2	64131228	64156488
chr2	64694288	64705094
chr2	66185959	66197057
chr2	67136803	67148779
chr2	67271310	67298938
chr2	67319127	67334496
chr2	67346690	67392499
chr2	68691115	68749744
chr2	69490116	69503673
chr2	69503896	69517174
chr2	69712546	69724503
chr2	69884070	69897381
chr2	71217098	71228111
chr2	71476093	71492586
chr2	72172277	72183774
chr2	72248920	72276837
chr2	73270327	73280465
chr2	73853316	73912587
chr2	74036399	74047190
chr2	75363351	75376693
chr2	76545942	76593908
chr2	76798351	76808864
chr2	76871664	76988003
chr2	76930358	76954865
chr2	77357418	77368708
chr2	77676352	77687605
chr2	77797033	77829675
chr2	78263800	78635554
chr2	78575889	78597384
chr2	78650788	78677616
chr2	78671418	78730199
chr2	78672526	78701640
chr2	78699802	78735370
chr2	78701473	78723045
chr2	78852690	78903803
chr2	78892476	78918929
chr2	78926810	78939832
chr2	79221606	79237881
chr2	79331700	79345084
chr2	79361964	79375876
chr2	79763388	79811631
chr2	80234166	80260094
chr2	80235496	80250671
chr2	80930361	80950698
chr2	81071469	81195373
chr2	81071994	81139755
chr2	81165702	81193256
chr2	81519560	81551136
chr2	82403401	82445293
chr2	82406643	82436372
chr2	82656850	82782407
chr2	82681038	82700550
chr2	83236709	83423386
chr2	83748392	83864442
chr2	84215889	84261685
chr2	86393867	86406143
chr2	86914868	86928361
chr2	86938391	86952699
chr2	96159426	96205924
chr2	96193616	96227118
chr2	96557843	96574852
chr2	96698038	96725534
chr2	97055273	97097430
chr2	97226160	97240260
chr2	97742541	98066685
chr2	97812647	97825458
chr2	98856218	98886610
chr2	101215395	101233723
chr2	101799578	101810440
chr2	102549669	102571938
chr2	103521216	103535070
chr2	104037486	104050402
chr2	104392985	104407158
chr2	104396064	104413544
chr2	104908056	104924001
chr2	104984965	105005233
chr2	106335041	106379897
chr2	106338821	106359045
chr2	106369300	106379626
chr2	106433839	106444911
chr2	106852323	106863901
chr2	106895495	107134210
chr2	109227343	109237876
chr2	109652497	109689287
chr2	112342082	112354685
chr2	113105572	113116669
chr2	113196113	113207538
chr2	113460459	113484651
chr2	115123372	115169752
chr2	115155269	115483620
chr2	115390844	115402679
chr2	115486901	115509258
chr2	115518802	115536588
chr2	115552570	115595087
chr2	115657331	115672517
chr2	115665120	115681133
chr2	115727978	115741500
chr2	116727450	117418991
chr2	117499850	117741414
chr2	117594365	117638428
chr2	118018329	118033619
chr2	118316956	118327470
chr2	119223616	119233969
chr2	120653975	120691815
chr2	121611497	121638796
chr2	122332392	122387324
chr2	122796766	122811464
chr2	123400603	123411170
chr2	123540441	123565950
chr2	123676196	123765612
chr2	123723008	123906084
chr2	123828308	123861712
chr2	123913464	124049288
chr2	123916006	123928995
chr2	123939102	123959483
chr2	123960334	123978500
chr2	124113823	124171386
chr2	124134153	124236158
chr2	124145313	124176489
chr2	124242258	124296322
chr2	125248291	125258733
chr2	126807583	126830130
chr2	126837337	126928492
chr2	126963800	127021115
chr2	127312226	127348898
chr2	128103646	128114047
chr2	129583147	129617026
chr2	130231988	130243122
chr2	130373248	130384542
chr2	130544847	130555501
chr2	130764045	130789734
chr2	130788812	130805391
chr2	131332557	131390617
chr2	131463320	131475704
chr2	132083691	132100366
chr2	132765386	132806367
chr2	132966157	132993370
chr2	133027369	133038887
chr2	133657285	133710621
chr2	133787362	133809025
chr2	133821144	133839248
chr2	134091056	134120682
chr2	134091750	134119973
chr2	134188481	134199343
chr2	134793931	134804993
chr2	134802861	134820642
chr2	134919836	134955411
chr2	135431835	135455309
chr2	135751759	136075430
chr2	136777427	136788705
chr2	137653719	137684938
chr2	137747902	137765257
chr2	137777542	137794210
chr2	137890760	137942433
chr2	137893426	137980601
chr2	137949693	138251250
chr2	138038871	138073811
chr2	138178052	138236901
chr2	138256852	138330005
chr2	138330376	138522694
chr2	140048781	140079478
chr2	140106875	140117156
chr2	140196173	140210367
chr2	140522660	140574115
chr2	140825976	140886805
chr2	141135532	141151478
chr2	141497277	141523343
chr2	142618889	142639791
chr2	143372027	143416805
chr2	143404069	143414686
chr2	144058559	144070386
chr2	144883792	144898414
chr2	145137278	145303978
chr2	145205192	145238786
chr2	145226705	145239881
chr2	145284987	145298650
chr2	145356296	145379810
chr2	146346354	146367066
chr2	147435137	147450199
chr2	147611519	147640188
chr2	147842370	147872812
chr2	148742128	148758515
chr2	148865518	148885458
chr2	149003415	149016603
chr2	149326761	149345513
chr2	149960423	149970626
chr2	149997240	150014244
chr2	150260648	150359088
chr2	150526648	150549783
chr2	150670514	150699681
chr2	151751538	151769371
chr2	152045495	152077437
chr2	152052647	152132007
chr2	152052989	152131885
chr2	152183235	152194867
chr2	152243679	152257745
chr2	152427990	154686227
chr2	152481668	152496866
chr2	152668671	152696997
chr2	153362306	153384451
chr2	153393702	153416341
chr2	153673728	153702335
chr2	153697783	153743980
chr2	153738875	153770008
chr2	153755291	153793660
chr2	153975901	153992988
chr2	154026230	154075573
chr2	154088531	154150777
chr2	154160811	154205031
chr2	154183829	154204651
chr2	154192994	154206524
chr2	154336042	154370068
chr2	154460258	154511683
chr2	154613393	154624432
chr2	155257690	155289974
chr2	156071802	156130739
chr2	156107266	156138495
chr2	156167321	156178756
chr2	156184962	156204646
chr2	156300051	156326090
chr2	157827892	157862010
chr2	158888858	158902034
chr2	159687763	159699904
chr2	159708042	159728612
chr2	159806478	159818582
chr2	160040316	160057539
chr2	160144259	160182866
chr2	160339274	160350272
chr2	160381411	160431096
chr2	160975346	160989131
chr2	160991292	161009323
chr2	161678086	161703815
chr2	162477168	162742754
chr2	162494233	162523880
chr2	162518508	162557499
chr2	162549633	162568286
chr2	162572412	162627375
chr2	162694709	162761238
chr2	165445071	165463284
chr2	165614221	165647560
chr2	165850178	165865350
chr2	166049589	166062488
chr2	167483943	167496543
chr2	167976873	168026003
chr2	168172467	168183573
chr2	168339684	168370167
chr2	168421466	168511026
chr2	168464138	168476668
chr2	168513977	168568017
chr2	168518448	168637204
chr2	168621502	168666773
chr2	169135324	169146487
chr2	169267581	169297868
chr2	170421050	170432968
chr2	171657919	171668412
chr2	173557674	173569015
chr2	174159682	174208584
chr2	174785355	174796625
chr2	176555328	176570592
chr2	176585639	176597547
chr2	177369417	177385513
chr2	177464431	177474659
chr2	177857357	177879375
chr2	179516678	179528763
chr2	179684884	179833992
chr2	179853318	179887297
chr2	179951875	179965140
chr2	180287872	180301127
chr2	180411408	180422236
chr2	180492579	180533379
chr2	180542897	180569789
chr2	182563799	182592316
chr2	182917224	182993478
chr2	183510398	183573547
chr2	184592747	184605543
chr2	184686695	184699262
chr2	184913225	184927832
chr2	184921022	184931632
chr2	184930934	184958456
chr2	184944690	185091161
chr2	185099104	185136330
chr2	185246734	185264716
chr2	185271376	185291406
chr2	185292482	185347137
chr2	185949613	185960012
chr2	185969440	186008346
chr2	186053990	186071935
chr2	186082235	186096706
chr2	186090356	186114284
chr2	186115641	186165158
chr2	186150561	186162245
chr2	186159426	186182184
chr2	186187461	186218717
chr2	186221202	186237890
chr2	186367931	186419911
chr2	186498122	186511016
chr2	186766380	186788261
chr2	187005387	187037116
chr2	187190592	187210741
chr2	187334534	187354781
chr2	187389194	187405867
chr2	188150379	188160998
chr2	188509014	188599558
chr2	188800792	188963492
chr2	188811135	188843791
chr2	188946240	188984692
chr2	188955325	188995921
chr2	189267121	189277260
chr2	189567890	189581229
chr2	192178233	192198223
chr2	193846839	193899198
chr2	193989081	194086260
chr2	194140807	194152416
chr2	194150295	194205609
chr2	194304554	194314900
chr2	194341025	194378810
chr2	194377814	194439597
chr2	194578466	194600584
chr2	194578564	194613101
chr2	194875642	194886783
chr2	194911618	194988365
chr2	194966956	194980820
chr2	195059980	195096514
chr2	195060109	195227467
chr2	195312477	195326422
chr2	195670503	195700772
chr2	196281864	196297758
chr2	196309791	196322429
chr2	196991090	197025851
chr2	199090087	199135134
chr2	202008117	202020922
chr2	202063525	202076935
chr2	202209064	202224523
chr2	203191128	203205182
chr2	203295679	203309603
chr2	203597612	203611098
chr2	205538515	205550898
chr2	205975916	205986249
chr2	208518570	208529345
chr2	209029187	209051997
chr2	209033163	209058857
chr2	209233440	209247986
chr2	209486191	209553356
chr2	209488754	209557572
chr2	209588358	209611203
chr2	209640662	209671531
chr2	210032940	210043912
chr2	210131444	210151397
chr2	211768315	211779821
chr2	212087161	212097460
chr2	212315005	212325533
chr2	212351196	212415785
chr2	213229509	213240103
chr2	213306645	213370118
chr2	214189504	214205495
chr2	214230687	214269896
chr2	214254087	214265782
chr2	214482352	214495115
chr2	214572302	214582956
chr2	215505214	215556223
chr2	215571616	215590118
chr2	215701721	215790420
chr2	216470789	216536608
chr2	216506111	216584502
chr2	216543147	216596024
chr2	217396182	217414177
chr2	217677082	217704792
chr2	218175913	218186701
chr2	219274949	219289716
chr2	219402237	219413839
chr2	219621615	219654175
chr2	220652157	220662293
chr2	220884867	220899103
chr2	221214220	221226035
chr2	221394883	221405771
chr2	222247917	222258535
chr2	222370015	222402232
chr2	222761745	222787416
chr2	222849139	222871932
chr2	222851984	222864963
chr2	223732695	223743580
chr2	224551101	224579455
chr2	225457553	225469598
chr2	226690229	226714020
chr2	226738112	226748531
chr2	226854079	226864511
chr2	227766901	227801853
chr2	227768128	227855872
chr2	228023698	228035507
chr2	229122155	229132249
chr2	229290327	229305114
chr2	229337343	229362817
chr2	229384253	229409537
chr2	229410632	229423097
chr2	229819642	229847692
chr2	229948366	230001160
chr2	230081755	230097142
chr2	230212068	230281750
chr2	230291264	230375778
chr2	230391878	230405198
chr2	230788472	230889674
chr2	230798917	230812816
chr2	230911176	230933119
chr2	230936851	231035090
chr2	231150792	231250658
chr2	231191222	231229185
chr2	232701505	232713672
chr2	232813275	232824882
chr2	233021130	233040415
chr2	233214117	233224323
chr2	233232908	233276635
chr2	233246129	233274210
chr2	233804472	233828501
chr2	234629395	234644040
chr2	234649036	234660305
chr2	234653289	234665110
chr2	234932273	234945490
chr2	234942614	234955966
chr2	235467966	235516124
chr2	236481045	236506817
chr2	236933583	236953111
chr2	237663452	237680370
chr2	239043708	239055459
chr2	239461544	239473624
chr2	240077814	240090796
chr2	240969682	240984265
chr2	241322468	241342903
chr2	242672436	242686913
chr2	242839138	242856982
chr2	242840577	242854306
chr2	242851168	242874365
chr2	242852906	242902712
chr2	242853243	243019021
chr2	242860574	242892107
chr2	242881804	242896360
chr2	242890091	242926595
chr2	242919210	242952227
chr2	242944058	243035710
chr2	242951222	242961374
chr2	242953041	242994310
chr2	243019485	243044870
chr3	113416	213376
chr3	175933	213364
chr3	280739	312868
chr3	427457	923439
chr3	527165	586782
chr3	553686	579861
chr3	553978	571151
chr3	708332	718523
chr3	851005	897293
chr3	1153143	1236195
chr3	1173677	1289332
chr3	1666155	1684483
chr3	1682683	1694382
chr3	1785425	1800847
chr3	1913299	1926283
chr3	1927138	1950704
chr3	1965055	1977775
chr3	1983186	2009021
chr3	2345778	2404400
chr3	2503686	2519148
chr3	3051436	3067172
chr3	3052939	3068471
chr3	3908709	3923435
chr3	3924804	3950990
chr3	3948719	4018781
chr3	3948984	4121952
chr3	3997291	4012084
chr3	3999128	4202019
chr3	4000011	4077127
chr3	4083623	4130594
chr3	4087319	4124605
chr3	4088469	4101427
chr3	4116225	4162698
chr3	4117337	4131308
chr3	4126030	4259632
chr3	4133878	4172500
chr3	4140927	4184584
chr3	4142033	4208968
chr3	4142356	4260616
chr3	4168972	4192979
chr3	4172327	4313620
chr3	4204396	4235521
chr3	4212267	4255392
chr3	4236963	4287777
chr3	4239072	4260100
chr3	4282467	4302831
chr3	4298358	4313692
chr3	4460047	4525100
chr3	5043842	5064121
chr3	5077904	5123974
chr3	5180284	5218162
chr3	5426899	5469634
chr3	5441266	5492135
chr3	5556388	5566585
chr3	5832780	5845476
chr3	5940120	6014542
chr3	6074155	6101007
